Language_ID	AUTOTYP_area	Longitude	Latitude
bame1260	African Savannah	10.3302	5.77049
bamu1253	African Savannah	10.8477	5.49017
bamu1254	African Savannah	10.3537	5.87292
bamu1256	African Savannah	10.5127	6.00203
bamu1257	S New Guinea	143.545	-7.93818
bamw1238	S Africa	19.1644	2.16773
bana1283	Indic	90.2	25.8
bana1288	Oceania	121.05	17.5643
bana1292	N Coast New Guinea	144.329	-4.56615
bana1305	African Savannah	13.6131	10.3535
bana1307	NE South America	-64.89624	-6.741
band1337	S Australia	143.282	-30.0771
band1339	S Australia	152.859	-28.3458
band1340	African Savannah	-16.4245	12.5258
band1342	African Savannah	23.0108	7.32924
band1343	African Savannah	22.7568	6.63889
band1344	African Savannah	20.9827	6.21563
band1345	African Savannah	23.9021	8.03339
band1348	African Savannah	16.5907	3.95763
band1352	African Savannah	-10.1684	7.73729
band1353	Oceania	129.905	-4.55565
band1355	Oceania	133.142	-5.42138
bang1335	Inner Asia	29.8692	79.0686
bang1339	S Australia	136.079	-33.3036
bang1345	S Africa	28.3138	3.39956
bang1347	African Savannah	14.7506	2.18716
bang1348	African Savannah	11.2022	9.57157
bang1350	S Africa	27.2438	-4.31464
bang1353	S Africa	28.04453	3.3466
bang1354	S Africa	17.227	-0.87437
bang1356	African Savannah	10.667	6.0125
bang1363	African Savannah	-3.77092	14.8116
bang1365	Southeast Asia	105.897	-1.73288
bang1368	Oceania	123.171	-1.58305
bang1369	Indic	93.15	27.95
bani1254	NE South America	-67.5633	5.26123
bani1255	NE South America	-67.7704	2.17859
banj1239	Southeast Asia	115.79	0.747105
bank1251	Southeast Asia	103.296	16.911
bank1256	African Savannah	9.6403	4.3702
bank1257	African Savannah	10.5	9.5
bank1258	African Savannah	-5.50744	11.7497
bank1259	African Savannah	-2.92	15.06
bann1247	Oceania	155.128	-6.23061
bant1281	Indic	87.04738	27.12147
bant1286	Oceania	124.846	1.44586
bant1288	Oceania	122.034	12.5194
bant1293	Oceania	123.755	11.2144
bant1298	Southeast Asia	102.06	21.725278
baou1238	African Savannah	-4.76565	5.42509
bape1239	African Savannah	-12.79	12.13
bara1357	Indic	85.0584	28.3768
bara1361	S Africa	26.861	3.34642
bara1362	S Africa	10.6777	-2.49659
bara1367	Oceania	134.671	-6.7394
bara1369	Southeast Asia	45.5937	-23.9716
bara1370	Southeast Asia	114.482	3.51211
bara1371	Oceania	119.342	-1.5667
bara1375	N Coast New Guinea	137.054	-2.28732
bara1378	S New Guinea	143.002	-8.4885
bara1380	NE South America	-70.808	0.02193
bara1408	Inner Asia	78.33079	55.14961
barb1242	Andean	-78.4834	1.5206
barb1263	California	-119.699	34.462
barc1235	African Savannah	-8.09378	4.67843
bard1255	N Australia	122.906	-16.6274
bare1276	NE South America	-66.828	1.91649
bare1279	African Savannah	17.911727	10.970124
barg1252	N Coast New Guinea	145.756	-4.8723
bari1241	African Savannah	8.4331	11.989
bari1284	S Africa	31.0723	4.19522
bari1286	N Coast New Guinea	148.666	-5.5087
bari1290	S New Guinea	148.454	-9.231
bari1297	NE South America	-72.9353	9.08497
bari1298	S New Guinea	143.99279	-7.09739
baro1252	African Savannah	9.25261	4.64584
baro1253	N Coast New Guinea	152.193	-3.47672
barr1247	N Australia	144.531	-14.1219
barr1251	NE South America	-72.044	6.12622
barr1252	S Australia	145.93	-30.1
bart1238	Indic	72.11835	38.21974
baru1267	Interior New Guinea	145.818	-6.89261
baru1269	S New Guinea	148.761	-9.40132
barw1243	S Africa	33.4534	-17.675
barz1241	Greater Mesopotamia	35.1536	31.7696
basa1280	African Savannah	6.58105	9.94207
basa1281	African Savannah	6.74865	10.2488
basa1282	African Savannah	7.06183	8.03159
basa1284	African Savannah	10.4213	3.80765
basa1286	Southeast Asia	117.942	1.41405
basa1287	Oceania	121.857	25.0046
bash1263	Greater Mesopotamia	53	32
bash1264	Inner Asia	56.55937	53.59671
bask1236	Greater Abyssinia	36.5763	6.45774
basq1248	Europe	-1.31622	43.2787
bass1258	African Savannah	-13.3495	12.4529
bass1259	African Savannah	4.98331	10.3333
bass1260	African Savannah	9.52275	5.23655
basu1243	Indic	93.881454	29.986842
bata1285	African Savannah	9.51011	1.397041
bata1288	Southeast Asia	98.9083	3.04372
bata1289	Southeast Asia	99.1761	2.35498
bata1290	Southeast Asia	99.60248	1.66127
bata1291	Southeast Asia	99.898	0.85805
bata1292	Southeast Asia	97.8123	3.4293
bata1293	Southeast Asia	98.2517	2.12787
bata1294	Southeast Asia	98.2427	2.51438
bata1295	N Coast New Guinea	130.646	-0.862394
bata1297	Oceania	120.49	14.4153
bata1298	Oceania	121.23	16.8266
bata1301	Oceania	119.025	10.1115
bata1314	African Savannah	12.677	9.68091
bate1261	Indic	72.92674	34.9582
bate1262	Southeast Asia	102.382	4.8223
bath1244	Greater Mesopotamia	53.119	17.4485
bath1248	African Savannah	12.360552	12.188285
bati1251	African Savannah	11.0591	4.25573
bati1253	Oceania	130.815	-3.61403
bats1242	Greater Mesopotamia	45.344	42.1806
batu1255	African Savannah	10.9377	6.81588
batu1258	Oceania	134.784314	-5.814412
batu1260	Oceania	122.487151	-1.254442
baty1234	S Australia	153.15399	-25.44486
baub1235	Southeast Asia	109.985	1.54467
bauc1238	African Savannah	6.61686	10.2077
baur1251	Indic	75.8713	25.2977
baur1252	Oceania	161.863	-10.5826
baur1253	NE South America	-63.68	-13.61
bauu1244	N Coast New Guinea	145.611	-5.26465
bauw1240	S New Guinea	148.815	-9.82577
bauz1241	N Coast New Guinea	137.629	-2.44717
bava1246	Europe	13.246	47.9232
bawm1236	Indic	92.92553	22.4405233333
baya1257	S Australia	151.699	-24.9793
bayb1234	Oceania	124.8086	10.6956
bayg1239	African Savannah	25.22	11.13
baym1241	California	-122.419	37.784
bayo1255	African Savannah	-16.3947	12.6881
bayo1260	S New Guinea	139.617	-5.21728
bayu1240	S Australia	114.108	-23.3809
bazi1237	Indic	77.2213	25.2977
beam1240	Interior New Guinea	142.508	-6.14949
bear1241	Alaska-Oregon	-123.421667	65.186667
beav1236	E North America	-120.352	56.7984
beba1238	African Savannah	9.73577	6.32256
bebe1248	African Savannah	12.824	4.78874
bebe1250	African Savannah	10.5646	6.74825
bebe1252	N Coast New Guinea	150.323	-5.63282
bebi1242	African Savannah	13.3848	4.86672
bedi1235	African Savannah	-12.4796	12.7531
bedj1245	African Savannah	17.2691	8.60006
bedo1237	N Coast New Guinea	132.566	-2.74438
beek1238	S Africa	29.9842	3.18438
beel1236	African Savannah	10.4204	10.1609
beem1239	S Africa	14.1	-3.95895
beez1238	African Savannah	10.109	6.81552
befa1241	African Savannah	10.0342	6.27562
begb1241	African Savannah	7.59566	9.40519
beij1234	Southeast Asia	116.1172766	39.9385466
beja1238	N Africa	36.6666	17.2436
beka1241	Southeast Asia	109.576	1.3307
bekw1241	African Savannah	8.86489	6.73737
bekw1242	S Africa	14.6527	1.71801
bela1254	Inner Asia	25.6038	53.2307
bela1255	African Savannah	27.6956	7.41311
bela1256	African Savannah	27.8232	6.6503
bela1260	Southeast Asia	114.933	4.96207
belh1239	Indic	87.2783	26.9972
beli1257	African Savannah	29.7954	6.40428
beli1258	N Coast New Guinea	142.34	-3.67881
beli1260	Mesoamerica	-88.6281	17.3941
bell1243	Alaska-Oregon	-126.689	52.3448
bell1261	Indic	76.10249	12.58518
beln1234	African Savannah	9.534716	9.221681
belu1239	S Africa	28.933744	1.314698
bemb1255	S Africa	29.0507	-4.49057
bemb1257	S Africa	29.2993	-10.6122
bemb1258	S Africa	28.08	-10
bena1260	African Savannah	12.3972	9.74861
bena1262	S Africa	35.0364	-9.26671
bena1264	Interior New Guinea	145.534	-6.09974
benc1235	Greater Abyssinia	35.7673	7.04682
bend1258	S Africa	30.5926	-6.22082
bend1260	S Africa	30.3679	2.20229
beng1239	Southeast Asia	115.098	-8.383
beng1280	Indic	90	24
beng1282	African Savannah	9.600739	1.075766
beng1286	African Savannah	-4.23539	7.78122
beng1287	Oceania	130.091	-3.13924
beni1249	N Africa	-2.3167	34.9167
benl1235	S Australia	147.787122	-41.326418
bent1237	Oceania	119.806	-4.76004
bent1238	African Savannah	-2.94	14.78
beny1237	Southeast Asia	109.753	0.78534
beot1247	E North America	-57	48
bepo1240	N Coast New Guinea	145.442	-4.5985
bera1259	S Africa	30.0293	1.50054
bera1261	African Savannah	15	12.5
bera1262	Southeast Asia	117.934	1.6687
berb1259	NE South America	-58.0002	5.3829
berb1261	African Savannah	-1.769086	15.278462
beri1253	N Coast New Guinea	142.463	-4.41689
beri1254	N Coast New Guinea	138.866	-2.26904
berj1234	Inner Asia	114.134	62.454
bero1242	African Savannah	8.81221	9.67037
bert1248	African Savannah	34.7042	10.6474
bert1249	African Savannah	25.83	14.67
besi1244	Southeast Asia	101.676	2.717
besm1235	African Savannah	16.0938	9.59226
beso1237	Oceania	120.379	-1.60095
beta1252	Southeast Asia	107.022	-6.21174
beta1253	N Coast New Guinea	139.255	-2.12422
bete1261	African Savannah	9.74302	7.02128
bete1262	African Savannah	9.20189	6.62037
beti1248	African Savannah	-3.28627	5.26495
beti1250	African Savannah	11.6896	3.22265
beto1236	NE South America	-71.420238	7.223906
bett1235	Indic	76.6064	11.6385
bezh1248	Greater Mesopotamia	46.0332	42.1206
bhad1241	Indic	75.8707	33.2851
bhal1244	Indic	76.1352	33.3947
bhal1245	Indic	77.8268	21.2665
bhar1241	Indic	83.1071	22.3429
bhat1237	Indic	80.842	22.7174
bhat1263	Indic	76.0311	32.4022
bhat1265	Indic	82.24055	19.26078
bhay1238	Indic	69.31	25.482
bhel1238	S Africa	28.6681	0.24553
bhil1251	Indic	73.9592	20.85
bhil1253	Indic	74.59014	22.58346
bhoj1244	Indic	84.817115	26.458455
bhot1235	Indic	78.5728	31.8503
bhum1234	Indic	85.804	22.552
bhun1242	Indic	83.1614	21.2761
biaf1240	African Savannah	-15.1347	11.467
biag1234	S New Guinea	147.6533	-8.8794
biak1248	N Coast New Guinea	135.879	-0.9523
bial1238	African Savannah	1.08259	11.0382
bian1249	S Africa	34.3	-5.9
bian1251	S New Guinea	140.568	-7.35942
bian1252	S New Guinea	146.765	-7.33882
biao1253	Southeast Asia	113.391	23.656
biao1254	Southeast Asia	111.344	25.5309
biao1256	Southeast Asia	113.469	24.6451
biat1246	Southeast Asia	110.254	1.17596
bibb1234	S Australia	117.17375	-34.90831
bidi1241	African Savannah	18.8065	11.9204
bidy1243	S Australia	147.273359	-25.192664
bidy1244	African Savannah	-16.1497	11.1097
biem1237	N Coast New Guinea	144.816	-3.61342
bier1244	Oceania	168.154	-16.6663
bier1246	Oceania	168.232	-16.7867
biet1238	Southeast Asia	92.94342	24.273507
biga1237	S Australia	149.515	-28.266
biga1238	Oceania	130.272	-1.99574
bign1238	Oceania	167.239	-16.0903
biha1246	Southeast Asia	108.016667	12.483333
bijo1238	Indic	84.1907	22.5904
bika1251	N Coast New Guinea	142.945	-4.86
biky1238	African Savannah	10.5333	6.74997
bila1253	Indic	76.6739	31.3842
bila1255	S Africa	28.7626	1.16839
bila1257	N Coast New Guinea	145.559	-4.93116
bilb1241	N Coast New Guinea	145.764	-5.26505
bilb1242	Oceania	123.307	-10.6503
bile1244	African Savannah	11.1907	8.90052
bili1250	N Australia	130.533991	-16.868771
bili1260	Greater Abyssinia	38.3917	15.7833
bilm1238	African Savannah	13.0665	19.1
bilo1248	E North America	-89.1951	31.32
bilu1244	N Coast New Guinea	152.334	-4.39732
bilu1245	Oceania	156.663	-7.92388
bima1247	Oceania	118.445	-8.57376
bimi1240	Interior New Guinea	142.04	-5.38732
bimo1239	African Savannah	0.06121	10.4575
bina1270	African Savannah	8.19726	10.2868
bina1271	S New Guinea	149.661	-10.2667
bina1274	S New Guinea	148.723092	-10.133855
bina1275	S New Guinea	148.835	-10.0874
bina1277	S New Guinea	147.884	-8.37433
binb1242	N Australia	134.78661	-16.55208
bind1234	N Australia	147.276395	-19.503533
bind1235	S Australia	147.269528	-19.678195
bind1236	N Australia	147.002766	-19.409007
bine1240	S New Guinea	142.893	-9.08879
bini1246	African Savannah	5.70426	6.40701
binj1249	S Africa	21.7	-6.7
bino1237	Oceania	120.876	17.5972
bint1245	Oceania	123.486	0.75069
bint1246	Southeast Asia	113.634	3.867
binu1244	Oceania	124.892	8.15933
binu1245	Interior New Guinea	146.102	-6.22068
bipi1237	N Coast New Guinea	146.398	-2.11115
bira1253	Greater Abyssinia	37.025	5.29807
bira1254	Oceania	160.52	-9.73716
birg1239	African Savannah	19.8182	12.0228
birh1242	Indic	85.5611	23.585
biri1256	S Australia	146.67	-20.1494
biri1259	N Coast New Guinea	137.68	-2.92042
birk1242	African Savannah	24.83	12.5
birr1240	African Savannah	24.6	5.33
birw1238	S Africa	28.33	-22.17
bise1238	African Savannah	6.51646	5.40296
bish1244	Indic	92.0157	24.4578
bish1246	African Savannah	9.79396	6.67251
bisi1244	N Coast New Guinea	143.058	-4.46238
bisl1239	Oceania	166.89	-15.4
biso1243	N Coast New Guinea	143.213	-4.77763
biss1248	African Savannah	-1.67332	10.4257
bisu1244	Southeast Asia	99.9862	20.8542
bita1251	African Savannah	11.3072	6.87398
bitt1240	Southeast Asia	101.916	21.3474
bitu1242	S New Guinea	142.71	-8.51839
biwa1243	N Coast New Guinea	143.873	-4.39429
biyo1243	Southeast Asia	101.652	22.511
biyo1244	Interior New Guinea	145.348	-5.79929
blab1237	Oceania	159.419	-8.15058
blaf1238	S New Guinea	141.226	-8.56161
blag1240	Oceania	124.251	-8.31787
blan1242	Southeast Asia	99.7405	22.0092
boan1242	Oceania	127.953	-2.95535
boan1243	Oceania	120.992	0.51152
bobo1254	Oceania	130.179	-3.43514
bobo1255	Oceania	121.922	-0.36759
bodi1253	Greater Abyssinia	36.00515	6.40227
bodo1266	Indic	82.8774	19.0745
bodo1267	Indic	82.771	18.3857
bodo1269	Indic	92	26.1
bodo1272	African Savannah	26	6
bofi1238	S Africa	17.3032	4.02043
boga1247	Interior New Guinea	142.255	-5.54487
boga1251	African Savannah	12.936	10.188
bogh1241	African Savannah	10.11454	9.49679
bogu1241	African Savannah	29.1344	4.49213
boht1238	Greater Mesopotamia	45.084	41.459
boik1241	N Coast New Guinea	143.474	-3.68297
boka1249	Indic	94.066429	28.61433
bokh1237	Southeast Asia	103.7	23.05
boko1261	African Savannah	16.6721	4.75111
boko1263	S Africa	18.8806	1.51612
boko1266	African Savannah	3.71771	10.5189
boko1267	African Savannah	3.80058	9.52724
boky1238	African Savannah	9.05875	6.10475
bola1249	Southeast Asia	104.95342	18.18657
bola1250	N Coast New Guinea	150.095	-5.55792
bola1252	Oceania	123.888	0.39044
bolg1250	Inner Asia	42.729234	48.671481
bolg1251	African Savannah	18.8076	10.9025
boli1236	Andean	-67.57823	-16.38949
boli1255	S Africa	18.09748	-1.38362
boli1256	Oceania	119.853	16.3071
bolo1261	S Africa	15.0867	-10.3511
bolo1262	S Africa	18.4555	0.83463
bolo1263	S Africa	19.6181	2.46327
bolo1266	African Savannah	-4.75524	11.8242
bolo1268	Southeast Asia	117.293	2.75927
boly1239	Southeast Asia	104.955	24.7013
boma1246	S Africa	17.45	-3.27
boma1250	S Africa	17.26	-3.42
boma1251	S Africa	16.92	-3.01
bomb1261	S Africa	18.5131	1.99315
bomb1262	S Africa	18.7841	2.40195
bomi1238	S Africa	17.3733	1.70044
bomk1234	African Savannah	-11.59696	9.27518
bomm1240	African Savannah	-11.597	9.27518
bomu1247	African Savannah	-4.538	12.3816
bomw1238	S Africa	15.9546	1.71005
bona1250	Inner Asia	102.01778	35.515
bona1255	NE South America	-58.468488	-2.047516
bond1245	Indic	83.8141	19.1512
bond1246	African Savannah	-2.87379	7.85945
bond1247	S Africa	38.5079	-5.10749
bond1248	African Savannah	-3.32636	14.9066
bone1254	Oceania	121.792	-7.37657
bone1255	N Coast New Guinea	139.208	-2.09529
bong1282	African Savannah	19.5774	10.6577
bong1284	S Africa	16.6079	0.37063
bong1285	African Savannah	27.9918	7.4145
bong1287	N Coast New Guinea	139.576	-2.28044
bong1289	Southeast Asia	117.174	7.29249
bong1291	N Coast New Guinea	145.806	-5.50519
boni1239	N Coast Asia	142.21	27.07
bonj1234	S Africa	17.6298	2.39823
bonk1243	African Savannah	9.76306	4.66054
bonk1244	N Coast New Guinea	146.738	-5.84007
bont1247	Oceania	121.02662	17.09386
book1241	Southeast Asia	116.474	5.32519
boon1242	Greater Abyssinia	43.1208	0.41988
boon1243	S Australia	145.83699	-38.44632
boor1242	African Savannah	17.5648	10.0904
bopa1235	N Coast New Guinea	141.45	-4.32114
bora1263	NE South America	-72.257066	-2.000259
bora1271	S Africa	37.882	1.05676
bord1248	Andean	-77.1664	7.92993
bore1247	N Coast New Guinea	144.715	-4.08697
borg1235	African Savannah	3.988	9.801
bori1243	Indic	94.3538	27.62812
born1252	S Africa	26.0814	1.79156
boro1277	Greater Abyssinia	35.345	10.6596
boro1279	N Coast New Guinea	147.511	-6.56688
boro1282	NE South America	-55.2004	-16.6029
boro1283	African Savannah	0.362291	7.496728
boru1244	African Savannah	8.90506	8.9352
boru1252	Mesoamerica	-83.2124	8.88093
bose1237	S New Guinea	150.693	-9.44763
bosn1245	Europe	17.046	43.859
bosn1248	N Coast New Guinea	144.647	-4.16201
bote1238	Indic	84.348	27.7074
botl1242	Greater Mesopotamia	46.22	42.665
boto1242	Oceania	120.164	15.2315
boto1248	African Savannah	9.23333	9.73333
boun1243	African Savannah	-2.74627	8.46011
boun1245	Interior New Guinea	144.086	-5.8626
boun1246	N Coast New Guinea	141.932259	-3.067293
bouy1240	Southeast Asia	106.187	24.8484
bowa1234	N Coast New Guinea	147.14267	-2.03429
boza1238	S Africa	18.6784	2.07295
brag1240	N Coast New Guinea	142.495	-3.48707
brah1256	Greater Mesopotamia	66.56	29.04
braj1242	Indic	78.0813	26.4758
braz1236	NE South America	-48	-15.5
brek1238	Southeast Asia	96.8365	19.0561
brem1238	N Coast New Guinea	145.562	-4.67372
brer1240	N Coast New Guinea	144.707	-4.73271
bret1244	Europe	-3.78934	48.2452
brib1243	Mesoamerica	-83.0539	9.39794
brib1244	Mesoamerica	-83.05	9.4
brit1235	Europe	-0.4431	51.6688
brok1247	Indic	76.6026	34.5308
brok1248	Indic	91.9972	27.3438
brok1249	Indic	90.648	27.6544
broo1238	N Australia	122.233	-17.927
broo1239	Oceania	117.871	8.83891
brun1235	S Australia	147.247925	-43.373112
brun1242	Southeast Asia	114.429505	4.456045
brun1245	Southeast Asia	114.517	4.60791
brun1247	Mesoamerica	-84.821363	9.978549
buaa1245	African Savannah	18.0821	9.92491
bual1235	Southeast Asia	93.68	22.91
buam1238	African Savannah	-3.50303	11.1687
bube1242	African Savannah	8.68929	3.53638
bubi1249	African Savannah	9.22304	4.02178
bubi1250	S Africa	12.32251	-1.16762
bude1236	Southeast Asia	106.691	11.6917
budi1249	S New Guinea	153.689	-9.29802
budo1241	Oceania	119.327	-2.07756
budu1248	Greater Mesopotamia	48.3353	41.2272
budu1250	S Africa	27.951	2.00501
budu1265	African Savannah	14.4492	13.0692
budz1238	S Africa	22.6107	2.19951
buen1244	California	-119.23748	35.22038
buga1247	Southeast Asia	104.963	23.6124
buga1250	N Coast New Guinea	147.32	-6.67519
bugh1239	Oceania	159.802	-8.47948
bugi1244	Oceania	119.977	-4.47
bugl1243	Mesoamerica	-81.25648	8.57695
bugu1246	Indic	92.4713002	27.1929556
buhi1243	Oceania	123.5	13.17
buhi1245	Oceania	121.21	12.6396
buhu1237	S New Guinea	150.18	-10.5074
bujh1238	Indic	84.5068	28.0084
buka1257	Southeast Asia	110.657	0.96817
buka1261	Southeast Asia	113.246	1.29075
bukh1238	Inner Asia	64	41
buki1247	Southeast Asia	115.64	-2.75049
buki1248	Southeast Asia	114.895	2.34947
buki1249	N Coast New Guinea	143.111	-3.47169
buks1238	Indic	79.4233	29.0853
buku1249	S Africa	34.7719	0.68043
bukw1238	African Savannah	10.2006	6.9415
bula1255	S Australia	138.1566659	-21.02656922
buld1238	Greater Abyssinia	33.710946	9.267004
bulg1240	Europe	25.0026	42.7918
bulg1262	Europe	25.047	43.3646
bulg1265	N Coast New Guinea	146.403	-5.69713
buli1254	African Savannah	-1.26748	10.5763
buli1255	Oceania	128.443	1.0008
bull1247	African Savannah	-13.16	9
bulo1242	Southeast Asia	106.798	11.9777
bulu1251	African Savannah	11.6365	3.16141
bulu1253	N Coast New Guinea	150.101	-5.06134
buma1244	African Savannah	9.36028	6.4491
buma1247	Southeast Asia	103.34	23.02
bumb1241	N Coast New Guinea	142.859	-3.65508
bumm1238	African Savannah	10.418	6.48655
bumt1240	Indic	90.8037	27.6494
buna1273	Southeast Asia	107.711	24.1025
buna1275	N Australia	125.631	-17.8297
buna1276	S New Guinea	151.066	-10.0761
buna1277	N Coast New Guinea	144.119	-3.95553
buna1278	Oceania	125.216	-9.13618
bund1253	Indic	78.9542	24.8982
bung1259	African Savannah	11.6389	6.40736
bung1264	S Australia	140.5	-36.5
bung1265	S Africa	32.8801	-8.32587
bung1269	Oceania	122.212	-3.22197
bung1270	N Coast New Guinea	143.796	-3.69674
bunn1240	N Coast New Guinea	143.892	-4.51885
buno1241	African Savannah	-3.49	14.43
bunu1267	Oceania	121.025	23.4116
buol1237	Oceania	121.519	0.97727
bura1267	N Australia	134.365	-12.3061
bura1269	S Africa	20.7161	4.42283
bura1271	African Savannah	11.0698	9.49451
bura1273	S Africa	34.1	-3.9
bura1276	N Coast New Guinea	136.038	-2.79301
bura1292	African Savannah	12.3007	10.4822
bura1295	African Savannah	12.28484	10.478601
burd1238	S Australia	114.658	-22.9646
bure1242	African Savannah	10.4554	10.4603
burg1244	Europe	16.626	47.544
burg1246	Europe	16.222	47.272
burj1242	Greater Abyssinia	38.4646	4.44624
burk1234	African Savannah	-1.5238	12.363514
burm1262	Southeast Asia	95.897864	21.31928
burm1263	Oceania	167.73124	-16.41653
burm1264	N Coast New Guinea	138.203	-2.47582
